screen_name,text,created_at,favorite_count,quote_count,reply_count
9kwDyo,"Gaza artillery and Iron Dome filmed from El Al flight from Brussels to Tel Aviv.
More here👉https://t.co/KiI2mWfNvd
#Israel #IsraelUnderFire #IsraelUnderAttack #IsraeliCrimes #IsraeliAttackonAlAqsa #Palestine #IsraeliTerrorism @CNN @amnesty @hrw https://t.co/a6a13XUqY8",2021-05-13T07:01:27Z,0,NA,NA
9kwDyo,"3 Palestinians attack an Israeli in Jerusalem last night
More here👉https://t.co/KiI2mWfNvd
#Israel #IsraelUnderFire #IsraelUnderAttack #IsraeliCrimes #IsraeliAttackonAlAqsa #Palestine #IsraeliTerrorism @CNN @amnesty @hrw https://t.co/M1Kga0EhNu",2021-05-13T07:02:54Z,0,NA,NA
9kwDyo,"5 year old Iddo Avigail
More here👉https://t.co/KiI2mWfNvd
#Israel #IsraelUnderFire #IsraelUnderAttack #IsraeliCrimes #IsraeliAttackonAlAqsa #Palestine #IsraeliTerrorism @CNN @amnesty @hrw #القدس_ينتفض #لن_نرحل https://t.co/40YHJPd07Z",2021-05-13T06:12:18Z,0,NA,NA
9kwDyo,"#Palestinians set fire to police car in Kafr Qassem
More here👉https://t.co/KiI2mWfNvd
#Israel #IsraelUnderFire #IsraelUnderAttack #IsraeliCrimes #IsraeliAttackonAlAqsa #Palestine #IsraeliTerrorism @CNN @amnesty @hrw https://t.co/yaDD1mkqD9",2021-05-13T06:37:33Z,0,NA,NA
9kwDyo,"A thread from the IDF with the context around the recent operation
https://t.co/WYIQ3IQs6S
More here👉https://t.co/KiI2mWfNvd
#Israel #IsraelUnderFire #IsraelUnderAttack #IsraeliCrimes #IsraeliAttackonAlAqsa #Palestine #IsraeliTerrorism @CNN @amnesty @hrw",2021-05-14T03:26:06Z,0,NA,NA
9kwDyo,"#Palestinians in #Gaza vs #AlAqsaMosque
More here👉https://t.co/KiI2mWfNvd
#Israel #IsraelUnderFire #IsraelUnderAttack #IsraeliCrimes #IsraeliAttackonAlAqsa #Palestine #IsraeliTerrorism @CNN @amnesty @hrw https://t.co/asRL6W98RW",2021-05-13T06:50:13Z,0,NA,NA
9kwDyo,"A 5 year old child has passed away after injury in Hamas artillery attack
More here👉https://t.co/KiI2mWfNvd
#Israel #IsraelUnderFire #IsraelUnderAttack #IsraeliCrimes #IsraeliAttackonAlAqsa #Palestine #IsraeliTerrorism @CNN @amnesty @hrw #القدس_ينتفض #لن_نرحل",2021-05-13T04:57:14Z,0,NA,NA
9kwDyo,"A building suffered a direct hit in Petah Tikva last night
More here👉https://t.co/KiI2mWfNvd
#Israel #IsraelUnderFire #IsraelUnderAttack #IsraeliCrimes #IsraeliAttackonAlAqsa #Palestine #IsraeliTerrorism @CNN @amnesty @hrw https://t.co/M4hRmdFI91",2021-05-13T07:46:53Z,0,NA,NA
9kwDyo,"Lod: Child treated for injuries after rock attack by #Palestinians
More here👉https://t.co/KiI2mWfNvd
#Israel #IsraelUnderFire #IsraelUnderAttack #IsraeliCrimes #IsraeliAttackonAlAqsa #Palestine #IsraeliTerrorism @CNN @amnesty @hrw https://t.co/WS4tDV3vvR",2021-05-13T17:30:40Z,0,NA,NA
9kwDyo,"Artillery hit in a mixed Jewish-Palestinian city of Ramleh
More here👉https://t.co/KiI2mWfNvd
#Israel #IsraelUnderFire #IsraelUnderAttack #IsraeliCrimes #IsraeliAttackonAlAqsa #Palestine #IsraeliTerrorism @CNN @amnesty @hrw https://t.co/H4NUComQoZ",2021-05-13T19:33:39Z,1,NA,NA
9kwDyo,"Pipe bomb in a window of Jewish family in Lod
More here👉https://t.co/KiI2mWfNvd
#Israel #IsraelUnderFire #IsraelUnderAttack #IsraeliCrimes #IsraeliAttackonAlAqsa #Palestine #IsraeliTerrorism @CNN @amnesty @hrw https://t.co/HLMsVlXHMa",2021-05-13T11:37:34Z,1,NA,NA
femijr,"Here’s how you can tell a person is anti-Semitic: When he/she has never found a single Israeli action worth supporting...like Ilhan Omar &amp; Rashida Tlaib.

#IsraelPalestine #IsraelUnderAttack #IStandWithIsrael https://t.co/gd7UGc8TDx",2021-05-14T03:26:04Z,0,NA,NA
JayeshBhardwaj3,"@IDF Pray For Israel.. 🙏🏻
#IsraelUnderAttack🇮🇱
#IndiaStandsWithIsrael",2021-05-13T15:30:02Z,8,NA,NA
JayeshBhardwaj3,"@HananyaNaftali Pray For Israel... 🙏🏻
#IsraelUnderAttack
#IndiaStandsWithIsrael
#IndiaWithIsrael 🇮🇱❤️",2021-05-13T10:30:29Z,0,NA,NA
JayeshBhardwaj3,"@HananyaNaftali Pray For Israel 🙏🏻
#IsraelUnderAttack
#IndiaStandsWithIsrael ❤️🇮🇱",2021-05-13T10:27:53Z,18,NA,NA
JayeshBhardwaj3,"@IDF Pray For Israel 🙏🏻🙏🏻
#IsraelUnderAttack🇮🇱
#IndiaStandsWithIsrael",2021-05-14T03:26:03Z,1,NA,NA
JayeshBhardwaj3,"@IDF Pray For Israel 🙏🏻🙏🏻🇮🇱🇮🇱
#IndiaWithIsrael
#IsraelUnderAttack",2021-05-13T06:32:16Z,45,NA,NA
JayeshBhardwaj3,"@IDF Together Against Terrorism ✊🏼
#ISupportIsrael🇮🇱
#IndiaStandsWithIsrael
#IndiaWithIsrael❤️
#IsraelUnderAttack",2021-05-13T10:39:22Z,1,NA,NA
JayeshBhardwaj3,"@netanyahu Pray For Israel... 🙏🏻🙏🏻
#IsraelUnderAttack😔
#IndiaStandsWithIsrael
#IndiaWithIsrael🇮🇱❤️🇮🇳",2021-05-13T11:06:34Z,2,NA,NA
JayeshBhardwaj3,"@EvaIsraeli Pray For Israel 🙏🏻
#IsraelUnderAttack
#IndiaStandsWithIsrael ❤️🇮🇱",2021-05-13T10:35:11Z,2,NA,NA
Wanheda_I,"@Dilololops @hazret @EbabilYurek You are the Hamas Terror supportet, right? Beheading jews is ok for you? Rocket Terror is ok for you? #HamasTerrorists #Israel #IsraelUnderAttack #IsraelUnderFire https://t.co/NDY1PXpx8c",2021-05-14T02:05:41Z,0,NA,NA
Wanheda_I,"@Asyamderuni @hazret @EbabilYurek Humanity, but not for jews, right? 
You are supporting terrorism. 
#Israel #IsraelUnderAttack #IsraelUnderFire #HamasTerrorists https://t.co/RbTcWkJlIc",2021-05-14T01:40:22Z,2,NA,NA
Wanheda_I,"@NZVZ6wuiwDFpy9R @muterabbed @hazret @EbabilYurek No, ist not. But you can't handle the truth. Hamas propaganda works. I'm sorry for you.
https://t.co/QvIV1UnDJZ

#Israel #HamasTerrorists #IsraelUnderAttack #IsraelUnderFire",2021-05-14T02:48:08Z,1,NA,NA
Wanheda_I,@mervegkdr @hazret @EbabilYurek With terror you mean Hamas. #fixedit #HamasTerrorists #IsraelUnderAttack #IsraelUnderFire #Israel https://t.co/ER7GmKCU6z,2021-05-14T01:15:12Z,2,NA,NA
Wanheda_I,"@_bigcohcen_ @hazret @EbabilYurek Oh, you finally talk about turkish war crimes against Armenien people and the Kurds. #freerojava #kurds #ArmenianGenocide #stopturkishwarcrimes #HamasTerrorists #Israel #IsraelUnderFire #IsraelUnderAttack",2021-05-14T02:15:40Z,0,NA,NA
Wanheda_I,"@rayyan_maryam @nemrutyokoldu @hazret @EbabilYurek Without military control, Israel would't longer exist. Because of people like you. You support terrorism.  #HamasTerrorists #IsraelUnderAttack #IsraelUnderFire https://t.co/3Qgeo55ZQe",2021-05-14T01:25:12Z,0,NA,NA
Wanheda_I,"@ftmkypnr @hazret @EbabilYurek Israel made 32 peace offers over the years. Rejected by Hamas. If Hamas Puts down weapons, there will be peace. If Israel puts down weapons, they will mit longer exist. And that is, what you want. 
#HamasTerrorists #IsraelUnderAttack #IsraelUnderFire https://t.co/6mRjkSQ2H7",2021-05-14T01:10:22Z,2,NA,NA
Wanheda_I,@190020w @hazret @EbabilYurek Here is your truth. You are supporting terrorism. #Israel #HamasTerrorists #IsraelUnderAttack #IsraelUnderFire https://t.co/uEHpTNG33s,2021-05-14T01:37:01Z,0,NA,NA
Wanheda_I,"@ftmkypnr @hazret @EbabilYurek With terrorists, you mean your beloved Hamas terrorists, right? You can't negotiate with terrorists. 
#HamasTerrorists #IsraelUnderAttack #IsraelUnderFire https://t.co/OsAqEBeYqr",2021-05-14T02:43:35Z,1,NA,NA
Wanheda_I,@rayyan_maryam @nemrutyokoldu @hazret @EbabilYurek You are really good at Photoshop. 🤦🏻‍♀️ Copying her Instagram pictures ist easy. Lie over lie. And hate. This is all you stand for. #HamasTerrorists #IsraelUnderAttack #IsraelUnderFire,2021-05-14T02:30:34Z,0,NA,NA
Wanheda_I,"@cloptinothe @bariweiss @DavidAFrench Genocide? Seriously?! Here is only one site who wants a genocide! 
#HamasTerrorists #Israel #IsraelUnderAttack #IsraelUnderFire https://t.co/PiMGsljF11",2021-05-14T00:59:12Z,1,NA,NA
Wanheda_I,@_monani_ @hazret @EbabilYurek His name was Ido. Killed by your beloved Hamas. #HamasTerrorists #IsraelUnderAttack #IsraelUnderFire https://t.co/FPOMZxyFqu,2021-05-14T01:42:00Z,0,NA,NA
Wanheda_I,"@NFMDSI @_asuude_ @hazret @EbabilYurek Yeah, Propaganda. Like this? Try facts
#HamasTerrorists #Israel #IsraelUnderAttack #IsraelUnderFire https://t.co/G8bMAZWgvz",2021-05-14T02:40:10Z,1,NA,NA
Wanheda_I,@_asuude_ @hazret @EbabilYurek Hamas is building the launch pads next to or on top of the apartment buildings. They know that there will be bombing afterwards. Money for missiles but not for bunkers? Stopp supporting terrorism! #HamasTerrorists #IsraelUnderAttack #IsraelUnderFire https://t.co/lM23I9EqW8,2021-05-14T01:07:17Z,3,NA,NA
Wanheda_I,"@zeyyal_ @Lahzeeha Stopp supporting terrorism! 
#HamasTerrorists #IsraelUnderAttack #IsraelUnderFire https://t.co/KdhAajcg4q",2021-05-14T00:26:21Z,0,NA,NA
Wanheda_I,"@meryemmdilara @hazret @EbabilYurek You are sharing pictures from syria. 🤦🏻‍♀️ 
#palywood #HamasTerrorists #Israel #IsraelUnderAttack #IsraelUnderFire",2021-05-14T01:28:18Z,0,NA,NA
Wanheda_I,"@mervegkdr @hazret @EbabilYurek Unarmed people? Nearly 2000 Rockets from Gaza and you call them unarmed? Are you stupid? You supporting terrorists! 
#HamasTerrorists #Israel #IsraelUnderAttack #IsraelUnderFire https://t.co/bykhukA4jR",2021-05-14T01:16:58Z,1,NA,NA
Wanheda_I,"@nemrutyokoldu @hazret @EbabilYurek You mean your beloved Hamas and the Rocket terror
His name was Ido. 
#fixedit #HamasTerrorists #IsraelUnderAttack #IsraelUnderFire https://t.co/KKh35mGgEc",2021-05-14T01:26:49Z,0,NA,NA
Wanheda_I,"@nemrutyokoldu @hazret @EbabilYurek Another Turkish fascist who hates Jews. You don't care about Muslims, otherwise you wouldn't be silent about the Uyghurs.
#HamasTerrorists #Israel #IsraelUnderAttack #IsraelUnderFire",2021-05-14T01:13:30Z,2,NA,NA
Wanheda_I,"@kuduspsikologu1 @hazret @EbabilYurek Dude, are you blind and deaf? Here, listen to your terror friends.
#HamasTerrorists #IsraelUnderAttack #IsraelUnderFire #Israel https://t.co/knX1dL7xGK",2021-05-14T01:30:25Z,2,NA,NA
Wanheda_I,"@ITobaco @Dilololops @hazret @EbabilYurek I told you about evictions on both sides. How many Jews are there in Arab countries? And what about the 500,000 Palestinians displaced in Kuwait in 1991? There were mass graves. It's not interesting enough? You hate jews so much. #HamasTerrorists #IsraelUnderAttack #Israel",2021-05-14T03:25:37Z,1,NA,NA
Wanheda_I,@rayyan_maryam @nemrutyokoldu @hazret @EbabilYurek Pictures from syria. You are a really bad person. Using dead children to defend your terror support. Shame on you. #HamasTerrorists #IsraelUnderFire #IsraelUnderAttack,2021-05-14T02:25:52Z,1,NA,NA
Wanheda_I,@meryemmdilara @hazret @EbabilYurek Your brain is obviously allready dead. #Pallywood #HamasTerrorists #IsraelUnderAttack #IsraelUnderFire,2021-05-14T02:45:21Z,0,NA,NA
ruthtaka,"@IDF w.i.p.e #HamasTerrorists o.f.f. t.h.e. f.a.c.e. o.f. t.h.e. e.a.r.t.h. PLEASE!!!!  (All of them)
#IsraelUnderAttack #IsraelUnderFire https://t.co/lhmP93P1NQ",2021-05-14T03:25:09Z,0,NA,NA
Orlap2020,"@LizaRosen0000 
The Jewish and Palestinian people must unite to drive out Zionist criminals who claim to be Jews, in fact they are not.
They have committed ethnic cleansing crimes 

Free ""Zionist criminals"" in the Israeli Government.

#IsraelUnderAttack
#Israeli
@Israel 
@IDF",2021-05-13T07:27:01Z,0,NA,NA
Orlap2020,"Free ""Zionist criminals"" in the Philistines or Canaan land.

I stand with Jews and Palestinians who have suffered from the terrorist acts of Zionist Jews supported by the imperialist USA.

#IsraelUnderAttack
#freepalastine
@WhiteHouse45
#PalestineUnderAttack
@BorisJohnson https://t.co/CkEuks7iKN",2021-05-13T01:50:45Z,1,NA,NA
Orlap2020,"I stand with Jews and Palestinians for peace

Peace will occur as long as there are no crimes against ethnic cleansing and apartheid acts

Arrest ""Zionist criminals"" in the Israeli government

#IsraelUnderAttack
#freepalastine
@WhiteHouse45
#PalestineUnderAttack
@KremlinRussia_E https://t.co/ZvXynXD71W",2021-05-13T07:54:07Z,0,NA,NA
Orlap2020,"#GazzaUnderAttack or #IsraelUnderAttack occurred because the Zionist criminals carried out the confiscation of Palestinian homes on the basis of Zionist law which contradicts the principles of humanity and international law

#Israeli
#freepalastine 
@POTUS
@KremlinRussia_E",2021-05-14T03:24:30Z,0,NA,NA
Orlap2020,"Zionist criminal groups have committed crimes of ethnic cleansing in the land of Canaan (Philistines) where Palestinians and Jews have lived together for thousands of years ago

Free ""Zionist criminals"" in the Philistines land

#IsraelUnderAttack
#PalestineUnderAttack
@POTUS https://t.co/2f6hJVzQv0",2021-05-13T01:15:34Z,43,NA,NA
Orlap2020,"Zionist criminals have damaged the image of the Jewish nation in the world by carrying out ethnic cleansing and political apartheid in the land of Canaan, especially in the Jurusalem

Free ""Zionist criminals"" in the Israel Government

#IsraelUnderAttack
#PalestineUnderAttack https://t.co/DSzodgB52f",2021-05-13T03:08:13Z,1,NA,NA
Orlap2020,"The Zionist traitors have committed ethnic cleansing crimes and political apartheid in the land of Canaan especially in the occupied west bank.

Free ""Zionist criminals"" in the Israel Government.

#IsraelUnderAttack
#Israeli
@POTUS
#PalestineUnderAttack
@mfa_russia https://t.co/Q5yAMDwOcc",2021-05-13T03:33:53Z,0,NA,NA
Orlap2020,"Thousands of years ago Jews &amp; Palestinians coexisted peacefully in the Canaan land
but now this harmony is being destroyed by the Zionist regime by carrying out ethnic cleansing &amp; political apartheid 

Free ""Zionist"" in the Israel Gov

#IsraelUnderAttack
#PalestineUnderAttack https://t.co/ZdT9KqGkLA",2021-05-13T05:06:34Z,1,NA,NA
Orlap2020,"@Ole_N_ @theIMEU The Jews returning home on the occupied west bank are not true Jews but they are #Zionist criminals.
#freepalastine 
Zionism 
#GazzaUnderAttack 
#IsraelUnderAttack",2021-05-14T02:17:13Z,0,NA,NA
Orlap2020,"Zionist criminals have damaged the image of the Jewish nation in the world by carrying out ethnic cleansing and political apartheid in the land of Canaan, especially in the Jurusalem.

Free ""Zionist criminals"" in the Canaan land.

#IsraelUnderAttack
@POTUS
#PalestineUnderAttack https://t.co/ymWkkopeP0",2021-05-13T03:00:59Z,2,NA,NA
Orlap2020,"Support the Jewish people in Israel who are anti-Zionist and against ethnic cleansing in the occupied west bank.

Free ""Zionist criminals"" in the Israel Government.

#IsraelUnderAttack
#Israel
@POTUS
#PalestineUnderAttack
@mfa_russia
@Israel https://t.co/2DeVJE8AFF",2021-05-13T03:54:21Z,1,NA,NA
Orlap2020,"The Zionist traitors have committed ethnic cleansing crimes in the land of Canaan especially in the occupied west bank
The Jewish and Palestinian people must unite to drive out Zionist criminals who claim to be Jews, in fact they are not

#IsraelUnderAttack
#PalestineUnderAttack https://t.co/rti3M1HVHp",2021-05-13T02:04:10Z,1,NA,NA
Orlap2020,"Zionist criminal groups have committed crimes of ethnic cleansing in the land of Canaan (Philistines) where Palestinians and Jews have lived together for thousands of years ago

Free ""Zionist criminals"" in the Philistines land

#IsraelUnderAttack
#freepalastine
@WhiteHouse45 https://t.co/xwDKCwvo76",2021-05-13T01:09:32Z,0,NA,NA
Orlap2020,"The Zionist traitors have committed ethnic cleansing crimes and political apartheid in the land of Canaan especially in the occupied west bank.

Free ""Zionist criminals"" in the Israel Government.

#IsraelUnderAttack
#Israeli
@POTUS
#PalestineUnderAttack https://t.co/Eqq3MK61oz",2021-05-13T03:28:42Z,0,NA,NA
gbawa2793,"@BrokenSoul32 When you going to attack 1000+ rocket to 4 strong army of world Isreal...you have to accept the consequences..that you start a war.. every one knows..if you dare to start war..you will pay price
#IndiaStandWithIsrael #IsraelUnderAttack",2021-05-14T03:23:04Z,0,NA,NA
gbawa2793,"@mucahidsanverr When you going to attack 1000+ rocket to 4 strong army of world Isreal...you have to accept the consequences..that you start a war.. every one knows..if you dare to start war..you will pay price
#IndiaStandWithIsrael #IsraelUnderAttack",2021-05-14T03:22:12Z,0,NA,NA
gbawa2793,"@Amal_el_azab When you going to attack 1000+ rocket to 4 strong army of world Isreal...you have to accept the consequences..that you start a war.. every one knows..if you dare to start war..you will pay price
#IndiaStandWithIsrael #IsraelUnderAttack",2021-05-14T03:22:23Z,0,NA,NA
gbawa2793,"@shaemaahawary When you going to attack 1000+ rocket to 4 strong army of world Isreal...you have to accept the consequences..that you start a war.. every one knows..if you dare to start war..you will pay price
#IndiaStandWithIsrael #IsraelUnderAttack",2021-05-14T03:23:12Z,0,NA,NA
gbawa2793,"@Osalaa12 When you going to attack 1000+ rocket to 4 strong army of world Isreal...you have to accept the consequences..that you start a war.. every one knows..if you dare to start war..you will pay price
#IndiaStandWithIsrael #IsraelUnderAttack",2021-05-14T03:22:40Z,0,NA,NA
gbawa2793,"@c8YKNls4a0dCCkB When you going to attack 1000+ rocket to 4 strong army of world Isreal...you have to accept the consequences..that you start a war.. every one knows..if you dare to start war..you will pay price
#IndiaStandWithIsrael #IsraelUnderAttack",2021-05-14T03:22:51Z,0,NA,NA
gbawa2793,"@jinjinwooed When you going to attack 1000+ rocket to 4 strong army of world Isreal...you have to accept the consequences..that you start a war.. every one knows..if you dare to start war..you will pay price
#IndiaStandWithIsrael #IsraelUnderAttack",2021-05-14T03:22:32Z,0,NA,NA
gbawa2793,"@A_Q_here @UN When you going to attack 1000+ rocket to 4 strong army of world Isreal...you have to accept the consequences..that you start a war.. every one knows..if you dare to start war..you will pay price
#IndiaStandWithIsrael #IsraelUnderAttack",2021-05-14T03:24:10Z,0,NA,NA
KukiRajbongshi,"@moonroyo12 Where are the mediators???
It's high time both the parties must be brought on table for talks.
#IsraelUnderAttack #PalestineUnderAttack 
#peaceinthemiddleeast 
#Peacemaker 
@POTUS @KremlinRussia_E @BorisJohnson @narendramodi @UNPeacekeeping",2021-05-14T03:23:15Z,0,NA,NA
Neil095,"This image is floating around right now &amp; #Israel gets the blame. Truth is, it's from 2013 &amp; from SYRIA. This was done by #Syria to #Syrians. #PalestineUnderAttack #Palestina #IsraelUnderAttack #IsraelPalestine #PalestineLIES  https://t.co/KIp0oxh2R8 https://t.co/EVErezd5D1",2021-05-12T23:22:44Z,1,NA,NA
Neil095,Crisis between #IsraelPalestine #IsraelUnderAttack #PalestineUnderAttack started when #Jews went to Jerusalem’s #HaramAlSharif aka #TempleMount. Muslims got upset with this freedom of movement &amp; don’t ever want Jews to be on the Mount. 1/7,2021-05-14T03:22:52Z,0,NA,NA
9f341a072df74f6,@ReallySwara Same way Israel is under attack #IsraelUnderAttack,2021-05-14T03:21:25Z,0,NA,NA
harshanikethan,"@Israel #India with you finish #HamasTerrorist they are only reason for this, Save #Palestine citizens.
#ISupportIsrael #IndiaWithIsrael  #IsraelUnderAttack #SaveHumanity",2021-05-14T03:21:03Z,1,NA,NA
